datetime,NO1,NO2,NO3,NO4,NO5,NO1_pct_hourly,NO2_pct_hourly,NO3_pct_hourly,NO4_pct_hourly,NO5_pct_hourly,NO1_pct_daily,NO2_pct_daily,NO3_pct_daily,NO4_pct_daily,NO5_pct_daily
2024-08-12 19:00:00+02:00,0.27137,2.27848,0.27137,0.27137,0.27137,3.241392429142098,185.1379085948841,3.241392429142098,3.241392429142098,3.241392429142098,75.91728251004797,253.41161142218982,664.6379261763877,664.6379261763877,75.91728251004797
2024-08-12 20:00:00+02:00,0.24203,0.73781,0.24203,0.24203,0.24203,-10.811806758300479,-67.61832449703311,-10.811806758300479,-10.811806758300479,-10.811806758300479,56.89744587060805,13.277447683969722,605.4211600116583,605.4211600116583,56.89744587060805
2024-08-12 21:00:00+02:00,0.21293,0.63122,0.21293,0.21293,0.21293,-12.023302896335164,-14.446808799013288,-12.023302896335164,-12.023302896335164,-12.023302896335164,78.57262663535727,-3.087528595335687,518.622893666473,518.622893666473,78.57262663535727
2024-08-12 22:00:00+02:00,0.19436,0.61785,0.19436,0.19436,0.19436,-8.721175973324568,-2.1181204651310126,-8.721175973324568,-8.721175973324568,-8.721175973324568,62.835120643431644,-4.289432103355328,578.8683199441147,578.8683199441147,62.835120643431644
2024-08-12 23:00:00+02:00,0.16514,0.59881,0.16514,0.16514,0.16514,-15.033957604445359,-3.081654123169064,-15.033957604445359,-15.033957604445359,-15.033957604445359,140.27353411901643,-6.931816415660319,1923.7745098039215,1923.7745098039215,140.27353411901643
2024-08-13 00:00:00+02:00,0.18549,0.60532,0.18549,0.18549,0.18549,12.322877558435263,1.0871561931163454,12.322877558435263,12.322877558435263,12.322877558435263,292.9872881355932,-0.8517329489615366,3098.103448275862,3098.103448275862,292.9872881355932
2024-08-13 01:00:00+02:00,0.18667,0.58461,0.18667,0.18667,0.18667,0.6361528923392257,-3.4213308663186393,0.6361528923392257,0.6361528923392257,0.6361528923392257,1019.124700239808,6.783933366211836,3748.8659793814436,3748.8659793814436,1019.124700239808
2024-08-13 02:00:00+02:00,0.18904,0.57562,0.18904,0.18904,0.18904,1.269620185353837,-1.5377773216332158,1.269620185353837,1.269620185353837,1.269620185353837,1481.9246861924687,11.809952993279204,4337.55868544601,4337.55868544601,1481.9246861924687
2024-08-13 03:00:00+02:00,0.19625,0.56604,0.19625,0.19625,0.19625,3.8140076174354665,-1.6642924151349936,3.8140076174354665,3.8140076174354665,3.8140076174354665,1542.2594142259413,12.403193137138091,2492.4702774108323,2492.4702774108323,1542.2594142259413
2024-08-13 04:00:00+02:00,0.20642,0.56001,0.20642,0.20642,0.20642,5.182165605095523,-1.0652957388170403,5.182165605095523,5.182165605095523,5.182165605095523,747.0250307755438,16.428615979542194,747.0250307755438,747.0250307755438,747.0250307755438
2024-08-13 05:00:00+02:00,0.22452,0.55894,0.22452,0.22452,0.22452,8.768530181183998,-0.19106801664255935,8.768530181183998,8.768530181183998,8.768530181183998,524.3604004449388,64.34578065274918,524.3604004449388,524.3604004449388,524.3604004449388
2024-08-13 06:00:00+02:00,0.24499,0.57302,0.24499,0.24499,0.24499,9.1172278638874,2.519053923498049,9.1172278638874,9.1172278638874,9.1172278638874,205.47381546134667,21.312586006139522,205.47381546134667,205.47381546134667,205.47381546134667
2024-08-13 07:00:00+02:00,0.3039,0.56273,0.3039,0.3039,0.3039,24.04587942364993,-1.7957488394820476,24.04587942364993,24.04587942364993,24.04587942364993,90.43739817019676,4.45686070686071,171.84900259414974,171.84900259414974,90.43739817019676
2024-08-13 08:00:00+02:00,0.30733,0.58,0.30733,0.30733,0.30733,1.128660743665666,3.0689673555701624,1.128660743665666,1.128660743665666,1.128660743665666,38.85600686757331,1.0101010101009944,143.95142086045402,143.95142086045402,38.85600686757331
2024-08-13 09:00:00+02:00,0.3065,0.5677,0.3065,0.3065,0.3065,-0.27006800507597406,-2.120689655172414,-0.27006800507597406,-0.27006800507597406,-0.27006800507597406,68.68464501926252,-2.8543071289229616,122.02100688156463,122.02100688156463,68.68464501926252
2024-08-13 10:00:00+02:00,0.27314,0.59029,0.27314,0.27314,0.27314,-10.884176182707995,3.979214373788964,-10.884176182707995,-10.884176182707995,-10.884176182707995,54.96425734710086,18.921369139956077,78.16189420129149,78.16189420129149,54.96425734710086
2024-08-13 11:00:00+02:00,0.24215,0.57775,0.24215,0.24215,0.24215,-11.345829977301014,-2.124379542258892,-11.345829977301014,-11.345829977301014,-11.345829977301014,41.269470859343095,210.1014438301755,33.703274253216286,31.89716215480145,41.269470859343095
2024-08-13 12:00:00+02:00,0.21766,0.50169,0.21766,0.21766,0.21766,-10.113565971505267,-13.164863695369977,-10.113565971505267,-10.113565971505267,-10.113565971505267,64.43302863186524,279.0058170280275,12.19587628865979,12.19587628865979,64.43302863186524
2024-08-13 13:00:00+02:00,0.2121,0.4746,0.2121,0.2121,0.2121,-2.5544427088118993,-5.39974884889074,-2.5544427088118993,-2.5544427088118993,-2.5544427088118993,148.68097080548716,456.45444952514947,2.9261901295676296,2.9261901295676296,148.68097080548716
2024-08-13 14:00:00+02:00,0.22145,0.53883,0.22145,0.22145,0.22145,4.408297972654407,13.533501896333755,4.408297972654407,4.408297972654407,4.408297972654407,38.9795406049956,68.70068879148403,5.052182163187857,5.052182163187857,38.9795406049956
2024-08-13 15:00:00+02:00,0.25067,0.57633,0.25067,0.25067,0.25067,13.19485211108602,6.959523411836743,13.19485211108602,13.19485211108602,13.19485211108602,43.56815578465063,13.486531190926287,14.356751824817525,14.356751824817525,43.56815578465063
2024-08-13 16:00:00+02:00,0.27575,0.58662,0.27575,0.27575,0.27575,10.005186101248654,1.7854354276195972,10.005186101248654,10.005186101248654,10.005186101248654,30.009429514379992,7.943693072039748,23.6602538230414,23.6602538230414,30.009429514379992
2024-08-13 17:00:00+02:00,0.2761,0.62081,0.2761,0.2761,0.2761,0.12692656391659618,5.828304524223515,0.12692656391659618,0.12692656391659618,0.12692656391659618,16.291803554881646,-2.126753901939149,16.291803554881646,16.291803554881646,16.291803554881646
2024-08-13 18:00:00+02:00,0.2819,0.62507,0.2819,0.2819,0.2819,2.100688156465047,0.6862002867221939,2.100688156465047,2.100688156465047,2.100688156465047,7.247479551074765,-21.77629273664714,7.247479551074765,7.247479551074765,7.247479551074765
2024-08-13 19:00:00+02:00,0.26013,0.62673,0.26013,0.26013,0.26013,-7.722596665484216,0.26557025613132,-7.722596665484216,-7.722596665484216,-7.722596665484216,-4.1419464200169624,-72.49350444155753,-4.1419464200169624,-4.1419464200169624,-4.1419464200169624
2024-08-13 20:00:00+02:00,0.24605,0.62069,0.24605,0.24605,0.24605,-5.412678276246485,-0.963732388747951,-5.412678276246485,-5.412678276246485,-5.412678276246485,1.6609511217617667,-15.874005502771716,1.6609511217617667,1.6609511217617667,1.6609511217617667
2024-08-13 21:00:00+02:00,0.21388,0.60248,0.21388,0.21388,0.21388,-13.07457833773623,-2.9338317034268258,-13.07457833773623,-13.07457833773623,-13.07457833773623,0.44615601371342795,-4.553087671493294,0.44615601371342795,0.44615601371342795,0.44615601371342795
2024-08-13 22:00:00+02:00,0.21766,0.58521,0.21766,0.21766,0.21766,1.767346175425466,-2.866485194529278,1.767346175425466,1.767346175425466,1.767346175425466,11.988063387528292,-5.282835639718375,11.988063387528292,11.988063387528292,11.988063387528292
2024-08-13 23:00:00+02:00,0.17697,0.591,0.17697,0.17697,0.17697,-18.694293852797948,0.9893884246680695,-18.694293852797948,-18.694293852797948,-18.694293852797948,7.163618747729195,-1.3042534359813618,7.163618747729195,7.163618747729195,7.163618747729195
2024-08-14 00:00:00+02:00,0.2037,0.5627,0.2037,0.2037,0.2037,15.104254958467545,-4.788494077834182,15.104254958467545,15.104254958467545,15.104254958467545,9.817240821607642,-7.040903984669267,9.817240821607642,9.817240821607642,9.817240821607642
2024-08-14 01:00:00+02:00,0.19546,0.60909,0.19546,0.19546,0.19546,-4.045164457535588,8.244179847165455,-4.045164457535588,-4.045164457535588,-4.045164457535588,4.708844484919905,4.187406989274911,4.708844484919905,4.708844484919905,4.708844484919905
2024-08-14 02:00:00+02:00,0.1805,0.63653,0.1805,0.1805,0.1805,-7.653739895630817,4.50508135086769,-7.653739895630817,-7.653739895630817,-7.653739895630817,-4.517562420651721,10.5816337166881,-4.517562420651721,-4.517562420651721,-4.517562420651721
2024-08-14 03:00:00+02:00,0.17674,0.63712,0.17674,0.17674,0.17674,-2.0831024930747843,0.09269005388590212,-2.0831024930747843,-2.0831024930747843,-2.0831024930747843,-9.941401273885353,12.557416437000924,-9.941401273885353,-9.941401273885353,-9.941401273885353
2024-08-14 04:00:00+02:00,0.18203,0.64524,0.18203,0.18203,0.18203,2.9930972049337923,1.2744851833249582,2.9930972049337923,2.9930972049337923,2.9930972049337923,-11.815715531440752,15.21937108265925,-11.815715531440752,-11.815715531440752,-11.815715531440752
2024-08-14 05:00:00+02:00,0.19098,0.64807,0.19098,0.19098,0.19098,4.916771960665822,0.43859649122806044,4.916771960665822,4.916771960665822,4.916771960665822,-14.938535542490639,15.94625541202992,-14.938535542490639,-14.938535542490639,-14.938535542490639
