,NO1,NO2,NO3,NO4,NO5,NO1_pct_hourly,NO2_pct_hourly,NO3_pct_hourly,NO4_pct_hourly,NO5_pct_hourly,NO1_pct_daily,NO2_pct_daily,NO3_pct_daily,NO4_pct_daily,NO5_pct_daily
2024-08-26 21:00:00+02:00,0.02408,0.66669,0.00094,0.00094,0.02408,0.0,0.1051066832835401,0.0,0.0,0.0,102.01342281879194,20.884480789106277,0.0,0.0,102.01342281879194
2024-08-26 22:00:00+02:00,0.03305,0.66221,0.0,0.0,0.03305,37.25083056478407,0.0,0.0,0.0,37.25083056478407,177.265100671141,39.02336615371696,0.0,0.0,177.265100671141
2024-08-26 23:00:00+02:00,0.01499,0.6569,0.0,0.0,0.01499,0.0,0.0,0.0,0.0,0.0,28.339041095890423,49.14292201157908,0.0,0.0,28.339041095890423
2024-08-27 00:00:00+02:00,0.0,0.61795,0.0,0.0,0.0,0.0,0.0,145.83333333333334,145.83333333333334,0.0,0.0,113.10090351058696,0.0,0.0,0.0
2024-08-27 01:00:00+02:00,0.0,0.58963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.4601166108423,0.0,0.0,0.0
2024-08-27 02:00:00+02:00,0.0,0.57181,0.0,0.0,0.0,102.85714285714285,0.0,20.33898305084745,20.33898305084745,102.85714285714285,0.0,1700.976377952756,0.0,0.0,0.0
2024-08-27 03:00:00+02:00,0.0,0.47161,0.0,0.0,0.0,16.901408450704224,0.0,16.901408450704224,16.901408450704224,16.901408450704224,0.0,2816.573902288188,0.0,0.0,0.0
2024-08-27 04:00:00+02:00,0.0,0.43243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3141.604197901049,0.0,0.0,0.0
2024-08-27 05:00:00+02:00,0.00106,0.42747,0.00106,0.00106,0.00106,0.0,0.0,0.0,0.0,0.0,0.0,1836.882646125963,0.0,0.0,0.0
2024-08-27 06:00:00+02:00,0.02301,0.56579,0.02301,0.02301,0.02301,2070.754716981132,32.3578262802068,2070.754716981132,2070.754716981132,2070.754716981132,105.26315789473686,100.42153737159052,680.0,680.0,105.26315789473686
2024-08-27 07:00:00+02:00,0.04343,0.56626,0.04343,0.04343,0.04343,88.74402433724468,0.0830696901677141,88.74402433724468,88.74402433724468,88.74402433724468,176.62420382165612,76.0101952007957,176.62420382165612,176.62420382165612,176.62420382165612
2024-08-27 08:00:00+02:00,0.0714,0.52094,0.0511,0.0511,0.0714,64.40248676030393,0.0,17.660603269629284,17.660603269629284,64.40248676030393,197.99666110183645,46.743661971830974,119.78494623655914,119.78494623655914,197.99666110183645
2024-08-27 09:00:00+02:00,0.07789,0.5187,0.05405,0.05405,0.07789,9.089635854341726,0.0,5.772994129158526,5.772994129158526,9.089635854341726,212.8112449799197,50.8769888594782,117.06827309236952,117.06827309236952,212.8112449799197
2024-08-27 10:00:00+02:00,0.05205,0.50312,0.05205,0.05205,0.05205,0.0,0.0,0.0,0.0,0.0,30.483830533968412,75.50493598911643,92.5638179800222,92.5638179800222,30.483830533968412
2024-08-27 11:00:00+02:00,0.04839,0.33305,0.04839,0.04839,0.04839,0.0,0.0,0.0,0.0,0.0,25.78632700805825,117.0696734667275,112.42317822651448,112.42317822651448,25.78632700805825
2024-08-27 12:00:00+02:00,0.04674,0.05748,0.04603,0.04603,0.04674,0.0,0.0,0.0,0.0,0.0,24.14342629482069,0.6302521008403561,528.8251366120219,528.8251366120219,24.14342629482069
2024-08-27 13:00:00+02:00,0.01393,0.01393,0.01393,0.01393,0.01393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.40077071290943,168.40077071290943,0.0
2024-08-27 14:00:00+02:00,0.02691,0.02691,0.02691,0.02691,0.02691,93.18018664752334,93.18018664752334,93.18018664752334,93.18018664752334,93.18018664752334,0.0,0.0,455.99173553719015,455.99173553719015,0.0
2024-08-27 15:00:00+02:00,0.03635,0.26814,0.03635,0.03635,0.03635,35.07989594946117,896.4325529542921,35.07989594946117,35.07989594946117,35.07989594946117,5.118565644881445,0.0,616.9625246548324,616.9625246548324,5.118565644881445
2024-08-27 16:00:00+02:00,0.04249,0.47196,0.04249,0.04249,0.04249,16.89133425034388,76.01253076750952,16.89133425034388,16.89133425034388,16.89133425034388,3.7606837606837695,8.227848101265822,665.5855855855856,665.5855855855856,3.7606837606837695
2024-08-27 17:00:00+02:00,0.04933,0.52413,0.04933,0.04933,0.04933,16.09790538950342,11.053902873124844,16.09790538950342,16.09790538950342,16.09790538950342,20.46398046398046,0.0,788.8288288288288,788.8288288288288,20.46398046398046
2024-08-27 18:00:00+02:00,0.05405,0.52118,0.05405,0.05405,0.05405,9.568214068518156,0.0,9.568214068518156,9.568214068518156,9.568214068518156,125.58430717863106,0.0,895.3959484346225,895.3959484346225,125.58430717863106
2024-08-27 19:00:00+02:00,0.04969,0.52885,0.04969,0.04969,0.04969,0.0,1.471660462795965,0.0,0.0,0.0,80.69090909090907,0.0,2118.303571428572,2118.303571428572,80.69090909090907
2024-08-27 20:00:00+02:00,0.03906,0.52118,0.03906,0.03906,0.03906,0.0,0.0,0.0,0.0,0.0,61.47168251343529,0.0,2267.272727272727,2267.272727272727,61.47168251343529
2024-08-27 21:00:00+02:00,0.02974,0.52991,0.02974,0.02974,0.02974,0.0,1.675045089988103,0.0,0.0,0.0,23.504983388704304,0.0,3063.8297872340427,3063.8297872340427,23.504983388704304
2024-08-27 22:00:00+02:00,0.0131,0.51775,0.0131,0.0131,0.0131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0
2024-08-27 23:00:00+02:00,0.00177,0.53003,0.0,0.0,0.00177,0.0,2.3718010622887364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-28 00:00:00+02:00,0.0,0.49022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-28 01:00:00+02:00,0.0,0.46961,0.0,0.0,0.0,74.46808510638299,0.0,0.0,0.0,74.46808510638299,134.2857142857143,0.0,0.0,0.0,134.2857142857143
2024-08-28 02:00:00+02:00,0.0,0.45948,0.0,0.0,0.0,29.268292682926838,0.0,0.0,0.0,29.268292682926838,49.29577464788733,0.0,0.0,0.0,49.29577464788733
2024-08-28 03:00:00+02:00,0.0,0.46384,0.0,0.0,0.0,44.33962264150944,0.94889875511448,0.0,0.0,44.33962264150944,84.33734939759034,0.0,0.0,0.0,84.33734939759034
2024-08-28 04:00:00+02:00,0.0,0.4709,0.0,0.0,0.0,0.0,1.5220765781303935,0.0,0.0,0.0,100.0,8.896237541336172,0.0,0.0,100.0
2024-08-28 05:00:00+02:00,0.0,0.50648,0.0,0.0,0.0,0.0,7.555744319388413,inf,inf,0.0,0.0,18.483168409479035,0.0,0.0,0.0
2024-08-28 06:00:00+02:00,0.0192,0.49281,0.0192,0.0192,0.0192,inf,0.0,inf,inf,inf,0.0,0.0,0.0,0.0,0.0
2024-08-28 07:00:00+02:00,0.04464,0.45842,0.04464,0.04464,0.04464,132.50000000000003,0.0,132.50000000000003,132.50000000000003,132.50000000000003,2.7860925627446465,0.0,2.7860925627446465,2.7860925627446465,2.7860925627446465
2024-08-28 08:00:00+02:00,0.05218,0.4702,0.05218,0.05218,0.05218,16.89068100358422,2.569695912045722,16.89068100358422,16.89068100358422,16.89068100358422,0.0,0.0,2.1135029354207413,2.1135029354207413,0.0
2024-08-28 09:00:00+02:00,0.05359,0.47043,0.05359,0.05359,0.05359,2.7021847451130787,0.0489153551680221,2.7021847451130787,2.7021847451130787,2.7021847451130787,0.0,0.0,0.0,0.0,0.0
2024-08-28 10:00:00+02:00,0.051,0.45689,0.051,0.051,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-28 11:00:00+02:00,0.04935,0.47043,0.04935,0.04935,0.04935,0.0,2.9635141937884413,0.0,0.0,0.0,1.983880967141971,41.24906170244709,1.983880967141971,1.983880967141971,1.983880967141971
2024-08-28 12:00:00+02:00,0.04641,0.40106,0.05006,0.05006,0.04641,0.0,0.0,1.4387031408308104,1.4387031408308104,0.0,0.0,597.7383437717467,8.755159678470559,8.755159678470559,0.0
2024-08-28 13:00:00+02:00,0.04829,0.11979,0.08928,0.08928,0.04829,4.050851109674647,0.0,78.34598481821813,78.34598481821813,4.050851109674647,246.66188083273516,759.9425699928212,540.91888011486,540.91888011486,246.66188083273516
2024-08-28 14:00:00+02:00,0.04735,0.21107,0.09329,0.09329,0.04735,0.0,76.20001669588447,4.491487455197141,4.491487455197141,0.0,75.95689334819771,684.3552582683018,246.67409884801188,246.67409884801188,75.95689334819771
2024-08-28 15:00:00+02:00,0.04711,0.4702,0.0914,0.0914,0.04711,0.0,122.76969725683422,0.0,0.0,0.0,29.60110041265473,75.35615723129709,151.4442916093535,151.4442916093535,29.60110041265473
2024-08-28 16:00:00+02:00,0.05854,0.47067,0.09694,0.09694,0.05854,24.26236467841223,0.0999574649085399,6.061269146608317,6.061269146608317,24.26236467841223,37.77359378677336,0.0,128.1477994822311,128.1477994822311,37.77359378677336
2024-08-28 17:00:00+02:00,0.0894,0.47173,0.10707,0.10707,0.05807,52.71609156132557,0.225210869611403,10.449762739839086,10.449762739839086,0.0,81.22846138252584,0.0,117.04844921954188,117.04844921954188,17.717413338739107
2024-08-28 18:00:00+02:00,0.09529,0.48386,0.11001,0.11001,0.07279,6.588366890380315,2.571386174294621,2.745867189688989,2.745867189688989,25.348717065610455,76.29972247918593,0.0,103.53376503237742,103.53376503237742,34.67160037002775
2024-08-28 19:00:00+02:00,0.09034,0.47338,0.10848,0.10848,0.09034,0.0,0.0,0.0,0.0,24.110454732792984,81.80720466894749,0.0,118.3135439726303,118.3135439726303,81.80720466894749
2024-08-28 20:00:00+02:00,0.07503,0.45689,0.11802,0.11802,0.07503,0.0,0.0,8.79424778761062,8.79424778761062,0.0,92.08909370199694,0.0,202.1505376344086,202.1505376344086,92.08909370199694
2024-08-28 21:00:00+02:00,0.05889,0.45347,0.05889,0.05889,0.05889,0.0,0.0,0.0,0.0,0.0,98.01613987895092,0.0,98.01613987895092,98.01613987895092,98.01613987895092
2024-08-28 22:00:00+02:00,0.04464,0.44829,0.04464,0.04464,0.04464,0.0,0.0,0.0,0.0,0.0,240.76335877862596,0.0,240.76335877862596,240.76335877862596,240.76335877862596
2024-08-28 23:00:00+02:00,0.02956,0.37467,0.02956,0.02956,0.02956,0.0,0.0,0.0,0.0,0.0,1570.0564971751412,0.0,inf,inf,1570.0564971751412
2024-08-29 00:00:00+02:00,0.01348,0.42519,0.0354,0.0354,0.01348,0.0,13.48386580190568,19.75642760487146,19.75642760487146,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-29 01:00:00+02:00,0.01137,0.41347,0.0306,0.0306,0.01137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-29 02:00:00+02:00,0.01161,0.4157,0.03048,0.03048,0.01161,2.110817941952514,0.539337799598516,0.0,0.0,2.110817941952514,0.0,0.0,0.0,0.0,0.0
2024-08-29 03:00:00+02:00,0.01184,0.41312,0.02802,0.02802,0.01184,1.9810508182601216,0.0,0.0,0.0,1.9810508182601216,0.0,0.0,0.0,0.0,0.0
2024-08-29 04:00:00+02:00,0.02087,0.43387,0.02321,0.02321,0.02087,76.26689189189189,5.022753679318348,0.0,0.0,76.26689189189189,0.0,0.0,inf,inf,0.0
2024-08-29 05:00:00+02:00,0.03482,0.45509,0.03482,0.03482,0.02333,66.84235745088642,4.890865927581989,50.021542438604016,50.021542438604016,11.787254432199322,inf,0.0,inf,inf,inf
2024-08-29 06:00:00+02:00,0.066,0.46458,0.066,0.066,0.02462,89.54623779437108,2.085301808433493,89.54623779437108,89.54623779437108,5.529361337333905,243.75000000000009,0.0,243.75000000000009,243.75000000000009,28.22916666666668
2024-08-29 07:00:00+02:00,0.08183,0.47326,0.08183,0.08183,0.00598,23.98484848484848,1.86835421240692,23.98484848484848,23.98484848484848,0.0,83.31093189964159,3.23720605558222,83.31093189964159,83.31093189964159,0.0
2024-08-29 08:00:00+02:00,0.11594,0.48475,0.11594,0.11594,0.00598,41.68397898081388,2.42784093310231,41.68397898081388,41.68397898081388,0.0,122.19241088539673,3.094427903019992,122.19241088539673,122.19241088539673,0.0
2024-08-29 09:00:00+02:00,0.13341,0.47502,0.13341,0.13341,0.00633,15.068138692427112,0.0,15.068138692427112,15.068138692427112,5.8528428093645335,148.94569882440754,0.9757030801607058,148.94569882440754,148.94569882440754,0.0
2024-08-29 10:00:00+02:00,0.11043,0.47068,0.11043,0.11043,0.00633,0.0,0.0,0.0,0.0,0.0,116.5294117647059,3.01823195955262,116.5294117647059,116.5294117647059,0.0
2024-08-29 11:00:00+02:00,0.06272,0.47888,0.06272,0.06272,0.00586,0.0,1.7421602787456525,0.0,0.0,0.0,27.09219858156029,1.7962289819951849,27.09219858156029,27.09219858156029,0.0
2024-08-29 12:00:00+02:00,0.05779,0.49459,0.05779,0.05779,0.00727,0.0,3.280571333110593,0.0,0.0,24.06143344709899,24.52057746175393,23.32070014461676,15.441470235717135,15.441470235717135,0.0
2024-08-29 13:00:00+02:00,0.05744,0.49354,0.05744,0.05744,0.01383,0.0,0.0,0.0,0.0,90.23383768913342,18.948022364878845,312.00434092996073,0.0,0.0,0.0
2024-08-29 14:00:00+02:00,0.04982,0.49553,0.04982,0.04982,0.01465,0.0,0.4032094663046548,0.0,0.0,5.929139551699203,5.21647307286166,134.77045529918982,0.0,0.0,0.0
2024-08-29 15:00:00+02:00,0.05006,0.48006,0.05006,0.05006,0.01723,0.4817342432757776,0.0,0.4817342432757776,0.4817342432757776,17.610921501706468,6.261940140097644,2.096980008507021,0.0,0.0,0.0
2024-08-29 16:00:00+02:00,0.05182,0.4933,0.05182,0.05182,0.01629,3.515781062724721,2.7579885847602403,3.515781062724721,3.515781062724721,0.0,0.0,4.808039603118974,0.0,0.0,0.0
2024-08-29 17:00:00+02:00,0.05803,0.46071,0.06237,0.06237,0.00176,11.983790042454643,0.0,20.35893477421846,20.35893477421846,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-29 18:00:00+02:00,0.05756,0.45485,0.11981,0.11981,0.00082,0.0,0.0,92.0955587622254,92.0955587622254,0.0,0.0,0.0,8.908281065357704,8.908281065357704,0.0
2024-08-29 19:00:00+02:00,0.0483,0.45731,0.06741,0.06741,0.00715,0.0,0.5408376387820102,0.0,0.0,771.9512195121953,0.0,0.0,0.0,0.0,0.0
2024-08-29 20:00:00+02:00,0.03716,0.45532,0.06553,0.06553,0.00598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-29 21:00:00+02:00,0.02321,0.45321,0.07936,0.07936,0.00598,0.0,0.0,21.104837479017235,21.104837479017235,0.0,0.0,0.0,34.7597215146884,34.7597215146884,0.0
2024-08-29 22:00:00+02:00,0.0109,0.44571,0.04935,0.04935,0.0109,0.0,0.0,0.0,0.0,82.27424749163879,0.0,0.0,10.5510752688172,10.5510752688172,0.0
2024-08-29 23:00:00+02:00,0.00035,0.46142,0.01981,0.01981,0.00035,0.0,3.524713378654276,0.0,0.0,0.0,0.0,23.153708596898603,0.0,0.0,0.0
2024-08-30 00:00:00+02:00,0.0,0.48031,0.00023,0.00023,0.0,0.0,4.093884096918221,0.0,0.0,0.0,0.0,12.963616265669463,0.0,0.0,0.0
2024-08-30 01:00:00+02:00,0.0,0.47867,0.00316,0.00316,0.0,291.66666666666663,0.0,1273.913043478261,1273.913043478261,291.66666666666663,0.0,15.768979611580036,0.0,0.0,0.0
2024-08-30 02:00:00+02:00,0.0,0.4782,0.00176,0.00176,0.0,74.46808510638299,0.0,0.0,0.0,74.46808510638299,0.0,15.034880923743078,0.0,0.0,0.0
2024-08-30 03:00:00+02:00,0.0,0.44178,0.0034,0.0034,0.0,0.0,0.0,93.18181818181816,93.18181818181816,0.0,0.0,6.937451587916343,0.0,0.0,0.0
2024-08-30 04:00:00+02:00,0.0,0.47855,0.01792,0.01792,0.0,0.0,8.32314726787089,427.05882352941177,427.05882352941177,0.0,0.0,10.298015534607142,0.0,0.0,0.0
2024-08-30 05:00:00+02:00,0.0,0.48089,0.01944,0.01944,0.0,0.0,0.4889771183784308,8.482142857142861,8.482142857142861,0.0,0.0,5.669208288470418,0.0,0.0,0.0
2024-08-30 06:00:00+02:00,0.00773,0.47949,0.05024,0.05024,0.00773,0.0,0.0,158.43621399176956,158.43621399176956,0.0,0.0,3.2093503809892843,0.0,0.0,0.0
2024-08-30 07:00:00+02:00,0.03408,0.50994,0.12239,0.12239,0.02694,340.8796895213454,6.350497403491184,143.61066878980893,143.61066878980893,248.5122897800776,0.0,7.750496555804398,49.566173774899184,49.566173774899184,350.50167224080263
2024-08-30 08:00:00+02:00,0.04158,0.52563,0.13527,0.13527,0.03455,22.007042253521124,3.076832568537502,10.523735599313678,10.523735599313678,28.247958426132147,0.0,8.433212996389905,16.67241676729343,16.67241676729343,477.7591973244147
2024-08-30 09:00:00+02:00,0.04509,0.52189,0.13715,0.13715,0.0431,8.441558441558449,0.0,1.3898129666592762,1.3898129666592762,24.74674384949349,0.0,9.866952970401233,2.8033880518701704,2.8033880518701704,580.8846761453398
2024-08-30 10:00:00+02:00,0.04205,0.4871,0.13668,0.13668,0.04193,0.0,0.0,0.0,0.0,0.0,0.0,3.488569728902857,23.770714479760933,23.770714479760933,562.4012638230648
2024-08-30 11:00:00+02:00,0.03502,0.48101,0.13726,0.13726,0.0246,0.0,0.0,0.4243488440152099,0.4243488440152099,0.0,0.0,0.44478783828934,118.8456632653061,118.8456632653061,319.7952218430034
2024-08-30 12:00:00+02:00,0.03443,0.48277,0.14289,0.14289,0.02659,0.0,0.3658967589031281,4.101704793821948,4.101704793821948,8.089430894308936,0.0,0.0,147.2573109534521,147.2573109534521,265.74965612104535
2024-08-30 13:00:00+02:00,0.03408,0.48148,0.15507,0.15507,0.01605,0.0,0.0,8.524039470921707,8.524039470921707,0.0,0.0,0.0,169.96866295264627,169.96866295264627,16.052060737527096
2024-08-30 14:00:00+02:00,0.0308,0.4823,0.1498,0.1498,0.00878,0.0,0.1703082163329705,0.0,0.0,0.0,0.0,0.0,200.68245684464068,200.68245684464068,0.0
2024-08-30 15:00:00+02:00,0.02752,0.48347,0.19161,0.19161,0.01605,0.0,0.2425876010781591,27.91054739652872,27.91054739652872,82.8018223234624,0.0,0.7103278756822151,282.76068717538953,282.76068717538953,0.0
2024-08-30 16:00:00+02:00,0.03795,0.48417,0.19149,0.19149,0.01464,37.899709302325576,0.1447866465344338,0.0,0.0,0.0,0.0,0.0,269.5291393284446,269.5291393284446,0.0
2024-08-30 17:00:00+02:00,0.04849,0.49167,0.18868,0.18868,0.01452,27.77338603425561,1.5490426916165756,0.0,0.0,0.0,0.0,6.720062512209424,202.51723585056916,202.51723585056916,725.0
2024-08-30 18:00:00+02:00,0.05786,0.50256,0.17322,0.17322,0.01663,19.323571870488763,2.21490023796449,0.0,0.0,14.531680440771332,0.521195274496189,10.48917225458943,44.57891661797848,44.57891661797848,1928.0487804878048
2024-08-30 19:00:00+02:00,0.0691,0.52645,0.14675,0.14675,0.0171,19.4262011752506,4.7536612543775725,0.0,0.0,2.826217678893572,43.06418219461696,15.118847171502914,117.697670968699,117.697670968699,139.16083916083917
2024-08-30 20:00:00+02:00,0.05165,0.52634,0.13937,0.13937,0.01312,0.0,0.0,0.0,0.0,0.0,38.99354144241121,15.597821312483529,112.68121471081946,112.68121471081946,119.39799331103676
2024-08-30 21:00:00+02:00,0.04333,0.52599,0.1252,0.1252,0.00679,0.0,0.0,0.0,0.0,0.0,86.6867729426971,16.0587806976898,57.76209677419355,57.76209677419355,13.545150501672245
2024-08-30 22:00:00+02:00,0.03467,0.50385,0.07226,0.07226,0.00445,0.0,0.0,0.0,0.0,0.0,218.07339449541283,13.044356195732654,46.42350557244175,46.42350557244175,0.0
2024-08-30 23:00:00+02:00,0.02331,0.48874,0.03549,0.03549,0.00105,0.0,0.0,0.0,0.0,0.0,6560.000000000001,5.920853018941541,79.1519434628975,79.1519434628975,200.0
2024-08-31 00:00:00+02:00,0.04621,0.542,0.00477,0.10116,0.04621,98.24109824109824,10.89740966567092,0.0,185.0380388841928,4300.952380952382,0.0,12.843788386666954,1973.913043478261,43882.608695652176,0.0
2024-08-31 01:00:00+02:00,0.04528,0.53199,0.0,0.10128,0.04528,0.0,0.0,0.0,0.1186239620403206,0.0,0.0,11.139198194998643,0.0,3105.0632911392404,0.0
2024-08-31 02:00:00+02:00,0.04482,0.52606,0.0,0.10116,0.04482,0.0,0.0,inf,0.0,0.0,0.0,10.008364700961936,0.0,5647.727272727273,0.0
2024-08-31 03:00:00+02:00,0.04365,0.52582,0.0,0.0617,0.04365,0.0,0.0,inf,0.0,0.0,0.0,19.02304314364616,0.0,1714.7058823529412,0.0
2024-08-31 04:00:00+02:00,0.04226,0.52757,0.00012,0.04354,0.04226,0.0,0.3328135103267238,inf,0.0,0.0,0.0,10.243443736286697,0.0,142.96875000000006,0.0
2024-08-31 05:00:00+02:00,0.04063,0.53071,0.00477,0.04086,0.04063,0.0,0.595181682051682,3875.0,0.0,0.0,0.0,10.359957578656244,0.0,110.1851851851852,0.0
2024-08-31 06:00:00+02:00,0.04447,0.54596,0.03027,0.04202,0.04447,9.45114447452622,2.87350907275159,534.5911949685535,2.8389623103279416,9.45114447452622,475.2910737386805,13.862645727752398,0.0,0.0,475.2910737386805
2024-08-31 07:00:00+02:00,0.04738,0.54689,0.03388,0.05006,0.04738,6.54373735102316,0.170342149608027,11.925999339279825,19.133745835316507,6.54373735102316,39.02582159624413,7.245950503980869,0.0,0.0,75.87230883444693
2024-08-31 08:00:00+02:00,0.04866,0.58298,0.03551,0.04901,0.04866,2.701561840439015,6.5991332809157255,4.811097992916169,0.0,2.701561840439015,17.027417027417037,10.91071666381296,0.0,0.0,40.83936324167874
2024-08-31 09:00:00+02:00,0.05122,0.60335,0.03562,0.04913,0.05122,5.260994656802298,3.494116436241379,0.3097718952407735,0.2448479902060762,5.260994656802298,13.595032157906427,15.608653164459962,0.0,0.0,18.839907192575424
2024-08-31 10:00:00+02:00,0.05576,0.49719,0.05576,0.10116,0.05576,8.863725107379917,0.0,56.54126895002807,105.90270710360268,8.863725107379917,32.60404280618312,2.0714432354752788,0.0,0.0,32.98354400190793
2024-08-31 11:00:00+02:00,0.05727,0.32292,0.05727,0.09988,0.05727,2.708034433285511,0.0,2.708034433285511,0.0,2.708034433285511,63.53512278697886,0.0,0.0,0.0,132.8048780487805
2024-08-31 12:00:00+02:00,0.05029,0.066,0.05029,0.05029,0.05029,0.0,0.0,0.0,0.0,0.0,46.06447865233807,0.0,0.0,0.0,89.13125235050772
2024-08-31 13:00:00+02:00,0.0,0.0,0.03725,0.03725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-31 14:00:00+02:00,0.00407,0.00407,0.10116,0.10116,0.00407,0.0,0.0,171.5704697986577,171.5704697986577,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-31 15:00:00+02:00,0.05041,0.24318,0.10128,0.10128,0.05041,1138.5749385749386,5874.938574938576,0.1186239620403206,0.1186239620403206,1138.5749385749386,83.17587209302326,0.0,0.0,0.0,214.08099688473524
2024-08-31 16:00:00+02:00,0.05832,0.42071,0.10116,0.10116,0.05832,15.691331085102146,73.00353647503906,0.0,0.0,15.691331085102146,53.67588932806324,0.0,0.0,0.0,298.3606557377049
2024-08-31 17:00:00+02:00,0.05832,0.52303,0.1,0.1,0.05832,0.0,24.320791043711832,0.0,0.0,0.0,20.27222107651061,6.378261842292599,0.0,0.0,301.65289256198344
2024-08-31 18:00:00+02:00,0.06112,0.63083,0.1433,0.1433,0.06112,4.80109739368999,20.610672427967813,43.3,43.3,4.80109739368999,5.634289664707914,25.523320598535506,0.0,0.0,267.52856283824417
2024-08-31 19:00:00+02:00,0.06472,0.60324,0.1447,0.1447,0.06472,5.890052356020936,0.0,0.976971388695036,0.976971388695036,5.890052356020936,0.0,14.5863804729794,0.0,0.0,278.4795321637427
2024-08-31 20:00:00+02:00,0.06938,0.60324,0.14947,0.14947,0.06938,7.200247218788625,0.0,3.2964754664823737,3.2964754664823737,7.200247218788625,34.327202323330106,14.610327924915456,7.246896749659171,7.246896749659171,428.8109756097561
2024-08-31 21:00:00+02:00,0.07951,0.60359,0.15331,0.15331,0.07951,14.60074949553185,0.0580200251972584,2.5690774068374944,2.5690774068374944,14.60074949553185,83.49873067159011,14.75313218882488,22.45207667731628,22.45207667731628,1070.9867452135493
2024-08-31 22:00:00+02:00,0.06112,0.59486,0.15261,0.15261,0.06112,0.0,0.0,0.0,0.0,0.0,76.29074127487743,18.062915550262986,111.19568225851091,111.19568225851091,1273.483146067416
2024-08-31 23:00:00+02:00,0.05716,0.58531,0.15029,0.15029,0.05716,0.0,0.0,0.0,0.0,0.0,145.21664521664525,19.75897205057904,323.47140039447737,323.47140039447737,5343.809523809525
2024-09-01 00:00:00+02:00,0.11184,0.63931,0.15009,0.15009,0.11184,95.66130160951714,9.225880302745558,0.0,0.0,95.66130160951714,142.02553559835533,17.953874538745396,3046.5408805031448,48.36892052194544,142.02553559835533
2024-09-01 01:00:00+02:00,0.10694,0.6364,0.14927,0.14927,0.10694,0.0,0.0,0.0,0.0,0.0,136.17491166077738,19.62630876520235,inf,47.38349131121644,136.17491166077738
2024-09-01 02:00:00+02:00,0.10391,0.6364,0.14892,0.14892,0.10391,0.0,0.0,0.0,0.0,0.0,131.83846497099512,20.974793749762387,inf,47.2123368920522,131.83846497099512
2024-09-01 03:00:00+02:00,0.10298,0.6364,0.15126,0.15126,0.10298,0.0,0.0,1.5713134568896114,1.5713134568896114,0.0,135.922107674685,21.03001026967404,inf,145.15397082658023,135.922107674685
2024-09-01 04:00:00+02:00,0.10251,0.6357,0.15522,0.15522,0.10251,0.0,0.0,2.618008726695753,2.618008726695753,0.0,142.56980596308568,20.49585836950547,129250.0,256.49977032613685,142.56980596308568
2024-09-01 05:00:00+02:00,0.10216,0.63441,0.14962,0.14962,0.10216,0.0,0.0,0.0,0.0,0.0,151.43982279104108,19.53986169471087,3036.6876310272537,266.1771904062653,151.43982279104108
2024-09-01 06:00:00+02:00,0.10612,0.63091,0.14717,0.14717,0.10612,3.876272513703993,0.0,0.0,0.0,3.876272513703993,138.6327861479649,15.559747966884018,386.19094813346544,250.23798191337457,138.6327861479649
2024-09-01 07:00:00+02:00,0.13703,0.62088,0.14857,0.14857,0.13703,29.12740294006786,0.0,0.951280831691248,0.951280831691248,29.12740294006786,189.21485859012245,13.529228912578397,338.5182998819363,196.7838593687575,189.21485859012245
2024-09-01 08:00:00+02:00,0.17481,0.56549,0.17481,0.17481,0.17481,27.57060497701232,0.0,17.661708285656587,17.661708285656587,27.57060497701232,259.24784217016025,0.0,392.2838637003661,256.6823097327076,259.24784217016025
2024-09-01 09:00:00+02:00,0.20887,0.45144,0.17901,0.17901,0.17901,19.484011212173225,0.0,2.402608546421825,2.402608546421825,2.402608546421825,307.7899258102304,0.0,402.55474452554745,264.3598615916955,249.492385786802
2024-09-01 10:00:00+02:00,0.11697,0.17388,0.17796,0.17796,0.11697,0.0,0.0,0.0,0.0,0.0,109.77403156384509,0.0,219.15351506456244,75.91933570581257,109.77403156384509
2024-09-01 11:00:00+02:00,0.05621,0.05621,0.17855,0.17855,0.05621,0.0,0.0,0.331535176444131,0.331535176444131,0.0,0.0,0.0,211.76881438798668,78.7645174209051,0.0
2024-09-01 12:00:00+02:00,0.00268,0.00268,0.18251,0.18251,0.00268,0.0,0.0,2.217866143937286,2.217866143937286,0.0,0.0,0.0,262.9150924637105,262.9150924637105,0.0
